strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
EU482587.1	DENV-2/US/BID-V1188/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1990	8	8	8
EU482588.1	DENV-2/US/BID-V1189/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1990	8	8	8
EU482589.1	DENV-2/US/BID-V1360/1993	Henn_2008	NCBI	1993-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1993	6	6	6
EU482590.1	DENV-2/US/BID-V851/1990	Henn_2008	NCBI	1990-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1990	8	8	8
EU482593.1	DENV-2/US/BID-V854/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2001	12	12	12
EU482594.1	DENV-2/US/BID-V855/1992	Henn_2008	NCBI	1992-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1992	4	4	4
EU482719.1	DENV-2/US/BID-V587/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482720.1	DENV-2/US/BID-V588/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482721.1	DENV-2/US/BID-V589/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482722.1	DENV-2/US/BID-V591/2002	Henn_2008	NCBI	2002-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2002	12	12	12
EU482723.1	DENV-2/US/BID-V592/2002	Henn_2008	NCBI	2002-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2002	12	12	12
EU482724.1	DENV-2/US/BID-V593/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU482725.1	DENV-2/US/BID-V594/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482726.1	DENV-2/US/BID-V595/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2006	25	25	25
EU482727.1	DENV-2/US/BID-V596/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482728.1	DENV-2/US/BID-V597/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482729.1	DENV-2/US/BID-V598/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU482730.1	DENV-2/US/BID-V599/1999	Henn_2008	NCBI	1999-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1999	23	23	23
EU482731.1	DENV-2/US/BID-V600/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	2005	19	18	19
EU482732.1	DENV-2/US/BID-V675/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482733.1	DENV-2/US/BID-V676/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482734.1	DENV-2/US/BID-V677/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482735.1	DENV-2/US/BID-V678/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482736.1	DENV-2/US/BID-V679/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU482737.1	DENV-2/US/BID-V680/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU482738.1	DENV-2/US/BID-V681/1998	Henn_2008	NCBI	1998-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1998	47	47	47
EU482739.1	DENV-2/US/BID-V682/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU482740.1	DENV-2/US/BID-V683/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU482741.1	DENV-2/US/BID-V684/1994	Henn_2008	NCBI	1994-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1994	58	58	58
EU482742.1	DENV-2/US/BID-V685/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1988	4	4	4
EU482743.1	DENV-2/US/BID-V686/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482744.1	DENV-2/US/BID-V687/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482745.1	DENV-2/US/BID-V688/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482746.1	DENV-2/US/BID-V689/1989	Henn_2008	NCBI	1989-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1989	12	12	12
EU482747.1	DENV-2/US/BID-V690/1988	Henn_2008	NCBI	1988-XX-XX	Puerto-Rico	2	2_III	0	1	0	0	1988	4	4	4
AY702034.1	Cuba13/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AY702035.1	Cuba58/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AY702036.1	Cuba115/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AY702037.1	Cuba89/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AY702038.1	Cuba165/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AY702039.1	Cuba205/97	Rodriguez-Roche_2005	NCBI	1997-XX-XX	Cuba	2	2_III	0	1	0	0	1997	6	6	6
AB122020.1	DR23/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	2	2_III	0	1	0	0	2001	3	3	3
AB122021.1	DR31/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	2	2_III	0	1	0	0	2001	3	3	3
AB122022.1	DR59/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	2	2_III	0	1	0	0	2001	3	3	3
AF208496.1	DEN2/H/IMTSSA-MART/98-703	Tolou_2000	NCBI	1998-XX-XX	Martinique	2	2_III	0	1	0	0	1998	1	1	1
M20558.1	Jamaica-1409	Deubel_1993	NCBI	1983-XX-XX	Jamaica	2	2_III	0	1	0	0	1983	1	1	1
OK469346.1	DENV_2_Jamaica_B78779	Stica_2022	NCBI	1981-XX-XX	Jamaica	2	2_III	0	1	0	0	1981	1	1	1
Yale-DN00397	E-01	IMTSAG	Yale	2022-03-31	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00400	E-04	IMTSAG	Yale	2022-03-31	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00405	E-09	IMTSAG	Yale	2022-04-04	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00411	E-15	IMTSAG	Yale	2022-04-08	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00412	E-16	IMTSAG	Yale	2022-04-08	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00417	E-21	IMTSAG	Yale	2022-04-08	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00429	E-33	IMTSAG	Yale	2022-04-13	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00443	E-47	IMTSAG	Yale	2022-05-11	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00444	E-48	IMTSAG	Yale	2022-05-11	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00446	E-50	IMTSAG	Yale	2022-05-11	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00449	E-53	IMTSAG	Yale	2022-05-20	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00451	E-55	IMTSAG	Yale	2022-05-20	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN00323	190024	FL-DPH	Yale	2014-01-12	Dominican-Republic	2	2_III	1	1	0	1	2014	2	2	2
Yale-DN00392	19000674	FL-DPH	Yale	2019-08-22	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00390	19000847	FL-DPH	Yale	2019-09-16	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00325	190053	FL-DPH	Yale	2013-12-01	Cuba	2	2_III	1	1	0	1	2013	2	2	2
Yale-DN00199	190182	FL-DPH	Yale	2015-08-31	Venezuela	2	2_III	1	0	0	1	2015	17	17	11
Yale-DN00316	190276	FL-DPH	Yale	2014-02-09	Puerto-Rico	2	2_III	1	1	0	1	2014	1	1	1
Yale-DN00389	19000555	FL-DPH	Yale	2019-07-21	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00160	190118	FL-DPH	Yale	2018-11-20	Cuba	2	2_III	1	1	0	1	2018	3	3	3
Yale-DN00258	190356	FL-DPH	Yale	2010-07-30	Puerto-Rico	2	2_III	1	1	0	1	2010	10	2	10
Yale-DN00183	190062	FL-DPH	Yale	2014-10-14	Honduras	2	2_III	1	0	0	1	2014	1	1	1
Yale-DN00164	190476	FL-DPH	Yale	2018-12-05	Cuba	2	2_III	1	1	0	1	2018	3	3	3
Yale-DN00369	19000294	FL-DPH	Yale	2019-07-12	Honduras	2	2_III	1	0	0	1	2019	4	4	4
Yale-DN00175	190189	FL-DPH	Yale	2018-11-04	Cuba	2	2_III	1	1	0	1	2018	3	3	3
Yale-DN00393	19000550	FL-DPH	Yale	2019-08-03	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00382-1	19000500	FL-DPH	Yale	2019-06-29	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00388	19000551	FL-DPH	Yale	2019-08-03	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00148	190136	FL-DPH	Yale	2017-06-29	Cuba	2	2_III	1	1	0	1	2017	1	1	1
Yale-DN00396	19000736	FL-DPH	Yale	2019-09-08	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00050	190315	FL-DPH	Yale	2017-04-22	Guatemala	2	2_III	1	0	0	1	2017	1	1	1
Yale-DN00061	190156	FL-DPH	Yale	2016-01-23	Venezuela	2	2_III	1	0	0	1	2016	2	1	2
Yale-DN00152	190033	FL-DPH	Yale	2017-09-08	India	2	2_III_related	1	0	0	1	2017	27	21	11
Yale-DN00190	190130	FL-DPH	Yale	2015-10-28	Haiti	2	2_III	1	1	0	1	2015	2	2	2
Yale-DN00371	19000586	FL-DPH	Yale	2019-08-02	Honduras	2	2_III	1	0	0	1	2019	4	4	4
Yale-DN00373	19000679	FL-DPH	Yale	2019-08-27	Honduras	2	2_III	1	0	0	1	2019	4	4	4
Yale-DN00375	19000498	FL-DPH	Yale	2019-07-27	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00376	19000826	FL-DPH	Yale	2019-09-23	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00377	19000374	FL-DPH	Yale	2019-08-25	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00378	19000032	FL-DPH	Yale	2019-01-06	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00379	19000842	FL-DPH	Yale	2019-09-18	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00380	19000854	FL-DPH	Yale	2019-09-21	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00381	19000210	FL-DPH	Yale	2019-03-20	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00383	19000529	FL-DPH	Yale	2019-07-24	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00385	19000670	FL-DPH	Yale	2019-08-30	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00386	19000363	FL-DPH	Yale	2019-06-03	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00387	19000786	FL-DPH	Yale	2019-09-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00391	19000681	FL-DPH	Yale	2019-08-26	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00464	200351	FL-DPH	Yale	2019-07-15	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00467	200233	FL-DPH	Yale	2019-07-22	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00468	200380	FL-DPH	Yale	2019-07-31	Philippines	2	2_II_related	1	0	0	1	2019	7	5	7
Yale-DN00473	200397	FL-DPH	Yale	2019-09-04	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00476	200307	FL-DPH	Yale	2019-11-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00477	200131	FL-DPH	Yale	2019-11-09	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00487	200477	FL-DPH	Yale	2019-01-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00498	200379	FL-DPH	Yale	2019-03-20	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00512	200165	FL-DPH	Yale	2019-06-07	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00514	200127	FL-DPH	Yale	2019-06-06	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00522	200372	FL-DPH	Yale	2019-07-10	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00526	200107	FL-DPH	Yale	2019-07-11	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00531	200167	FL-DPH	Yale	2019-07-10	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00535	200007	FL-DPH	Yale	2019-07-27	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00557	200194	FL-DPH	Yale	2019-07-28	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00579	200424	FL-DPH	Yale	2019-08-12	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00586	200382	FL-DPH	Yale	2019-08-19	Mexico	2	2_III	1	0	0	1	2019	7	7	7
Yale-DN00602	200043	FL-DPH	Yale	2019-08-26	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00607	200056	FL-DPH	Yale	2019-08-27	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00613	200423	FL-DPH	Yale	2019-08-30	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00628	200224	FL-DPH	Yale	2019-09-08	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00636	200238	FL-DPH	Yale	2019-09-05	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00640	200263	FL-DPH	Yale	2019-09-07	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00644	200047	FL-DPH	Yale	2019-09-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00645	200213	FL-DPH	Yale	2019-09-14	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00650	200343	FL-DPH	Yale	2019-09-16	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00651	200001	FL-DPH	Yale	2019-09-23	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00659	200034	FL-DPH	Yale	2019-09-15	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00661	200482	FL-DPH	Yale	2019-09-20	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00662	200348	FL-DPH	Yale	2019-09-26	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00663	200209	FL-DPH	Yale	2019-09-29	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00670	200077	FL-DPH	Yale	2019-09-18	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00671	200419	FL-DPH	Yale	2019-09-29	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00653	200275	FL-DPH	Yale	2019-09-18	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00738-1	220085	FL-DPH	Yale	2022-07-04	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00693-1	220192	FL-DPH	Yale	2022-02-19	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00732-1	220171	FL-DPH	Yale	2022-06-13	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00728-1	220174	FL-DPH	Yale	2022-06-15	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00685-1	220133	FL-DPH	Yale	2021-12-22	Cuba	2	2_III	1	1	0	1	2021	3	3	3
Yale-DN00730-1	220025	FL-DPH	Yale	2022-06-20	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00773-1	200360	FL-DPH	Yale	2019-10-28	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00733-1	220287	FL-DPH	Yale	2022-06-28	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00759-1	200485	FL-DPH	Yale	2019-10-14	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00741-1	220224	FL-DPH	Yale	2022-07-06	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00755	200472	FL-DPH	Yale	2019-09-24	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00683-1	200236	FL-DPH	Yale	2019-12-13	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00691	220087	FL-DPH	Yale	2022-01-30	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00687-1	220304	FL-DPH	Yale	2021-12-24	Cuba	2	2_III	1	1	0	1	2021	3	3	3
Yale-DN00739-1	220305	FL-DPH	Yale	2022-06-28	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00719	200068	FL-DPH	Yale	2019-11-24	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00743	220115	FL-DPH	Yale	2022-07-06	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00718	200150	FL-DPH	Yale	2019-11-25	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00745-1	220077	FL-DPH	Yale	2022-07-14	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00758	200015	FL-DPH	Yale	2019-09-28	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00704-1	220036	FL-DPH	Yale	2022-07-01	India	2	2_II	1	0	0	1	2022	5	5	5
Yale-DN00714	200308	FL-DPH	Yale	2019-11-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00744	220043	FL-DPH	Yale	2022-06-28	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00679	200402	FL-DPH	Yale	2019-10-10	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00556	200362	FL-DPH	Yale	2019-08-01	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00630	200143	FL-DPH	Yale	2019-08-28	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00384	19000721	FL-DPH	Yale	2019-09-02	Cuba	2	2_III	1	1	0	1	2019	66	66	66
US/DB328/2022	220241	FL-DPH	CDC	2022-07-19	Dominican-Republic	2	2_III	0	1	0	1	2022	14	14	14
US/DB329/2022	230656	FL-DPH	CDC	2022-08-17	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB330/2022	230614	FL-DPH	CDC	2022-08-16	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB331/2022	230703	FL-DPH	CDC	2022-08-22	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB332/2022	230602	FL-DPH	CDC	2022-07-27	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB333/2022	230646	FL-DPH	CDC	2022-08-30	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB334/2022	230604	FL-DPH	CDC	2022-09-06	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB335/2022	230596	FL-DPH	CDC	2022-09-27	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB336/2022	230698	FL-DPH	CDC	2022-09-27	Cuba	2	2_III	0	1	0	1	2022	195	195	195
US/DB337/2022	230648	FL-DPH	CDC	2022-10-27	Cuba	2	2_III	0	1	0	1	2022	195	195	195
Yale-DN00302-1	190443	FL-DPH	Yale	2016-07-28	Colombia	2	2_III	1	0	0	1	2016	3	3	3
Yale-DN00544-1	200481	FL-DPH	Yale	2019-07-14	Nicaragua	2	2_III	1	0	0	1	2019	8	8	8
Yale-DN00582-1	200389	FL-DPH	Yale	2019-08-06	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00707-1	200271	FL-DPH	Yale	2019-11-06	Mexico	2	2_III	1	0	0	1	2019	7	7	7
Yale-DN00788	230468	FL-DPH	Yale	2022-08-05	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00789	230509	FL-DPH	Yale	2022-08-08	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00800	230499	FL-DPH	Yale	2022-08-18	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00820	230516	FL-DPH	Yale	2022-08-26	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00876	230463	FL-DPH	Yale	2022-09-26	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN00959	200086	FL-DPH	Yale	2019-10-14	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00961	200196	FL-DPH	Yale	2019-10-13	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN00989	220176	FL-DPH	Yale	2020-01-15	Cuba	2	2_III	1	1	0	1	2020	4	4	4
Yale-DN01008	220283	FL-DPH	Yale	2019-12-11	Cuba	2	2_III	1	1	0	1	2019	66	66	66
Yale-DN01017	220134	FL-DPH	Yale	2022-07-06	Mexico	2	2_III	1	0	0	1	2022	2	2	2
Yale-DN01023	220128	FL-DPH	Yale	2022-07-26	Cuba	2	2_III	1	1	0	1	2022	195	195	195
Yale-DN01035	230522	FL-DPH	Yale	2022-08-19	India	2	2_II	1	0	0	1	2022	5	5	5
Yale-DN01045	230214	FL-DPH	Yale	2022-09-03	Dominican-Republic	2	2_III	1	1	0	1	2022	14	14	14
Yale-DN01053	190544	FL-DPH	Yale	2016-08-01	Costa-Rica	2	2_III	1	0	0	1	2016	2	2	2
Yale-DN01067	230005	FL-DPH	Yale	2022-11-30	Cuba	2	2_III	1	1	0	1	2022	195	195	195
NC_001474.2	16681	Kinney_1993	NCBI	1964-XX-XX	Thailand	2	2_V	0	0	0	0	1964	5	5	5
MZ945531.1	US/DB275/2020	Santiago_2021	NCBI	2020-11-01	Texas(USA)	2	2_III	0	0	0	1	2020	6	6	6
MZ945532.1	US/DB276/2020	Santiago_2021	NCBI	2020-10-28	Texas(USA)	2	2_III	0	0	0	1	2020	6	6	6
MZ945533.1	US/DB277/2020	Santiago_2021	NCBI	2020-10-28	Texas(USA)	2	2_III	0	0	0	1	2020	6	6	6
MZ945534.1	US/DB278/2020	Santiago_2021	NCBI	2020-10-13	Texas(USA)	2	2_III	0	0	0	1	2020	6	6	6
MZ945535.1	US/DB279/2020	Santiago_2021	NCBI	2020-10-08	Texas(USA)	2	2_III	0	0	0	1	2020	6	6	6
MZ773408.1	AFI009	Cardona-Ospina_2021	NCBI	2019-09-XX	Colombia	2	2_III	0	0	0	0	2019	2	2	2
MW512341.1	SG/EHI/D2/DS3189Y04	Yenamandra_2021	NCBI	2004-XX-XX	Singapore	2	2_II	0	0	0	0	2004	5	5	5
MW512354.1	SG/EHI/D2/EHI174Y09	Yenamandra_2021	NCBI	2009-XX-XX	Singapore	2	2_II	0	0	0	0	2009	9	9	9
MW512355.1	SG/EHI/D2/EHI424Y09	Yenamandra_2021	NCBI	2009-XX-XX	Singapore	2	2_II	0	0	0	0	2009	9	9	9
MW512356.1	SG/EHI/D2/EHI514Y09	Yenamandra_2021	NCBI	2009-XX-XX	Singapore	2	2_II	0	0	0	0	2009	9	9	9
MN982899.1	Rock_2019	Pyke_2021	NCBI	2019-05-XX	Australia	2	2_II	0	0	0	0	2019	1	1	1
MZ008454.1	D2/NI/8971_12A1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	2	2_III	0	0	0	0	2016	3	3	3
MZ008455.1	D2/NI/8595_12B1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	2	2_III	0	0	0	0	2016	3	3	3
MZ008456.1	D2/NI/5262_12B1/2016	Edgerton_2021	NCBI	2016-XX-XX	Nicaragua	2	2_III	0	0	0	0	2016	3	3	3
MZ008457.1	D2/NI/1991_1e/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	2	2_III	0	0	0	0	2015	5	5	5
MZ008458.1	D2/NI/1950_1d/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	2	2_III	0	0	0	0	2015	5	5	5
MZ008462.1	D2/NI/454_12A1/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	2	2_III	0	0	0	0	2015	5	5	5
MZ008464.1	D2/NI/1744_1E/2014	Edgerton_2021	NCBI	2014-XX-XX	Nicaragua	2	2_III	0	0	0	0	2014	4	4	4
MZ008465.1	D2/NI/1949_1E/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	2	2_III	0	0	0	0	2015	5	5	5
MZ008467.1	D2/NI/5592_11A1/2015	Edgerton_2021	NCBI	2015-XX-XX	Nicaragua	2	2_III	0	0	0	0	2015	5	5	5
MW945433.1	DENV2/PAPUANEWGUINEA/1944/NEWGUINEAC	Katzelnick_2021	NCBI	1944-XX-XX	Papua-New-Guinea	2	2_IV	0	0	0	0	1944	5	5	5
MW946345.1	DKD-811	Katzelnick_2021	NCBI	2008-XX-XX	Malaysia	2	2_VI	0	0	0	0	2008	4	4	4
MW946444.1	CAREC-00-08221	Katzelnick_2021	NCBI	2000-XX-XX	Guyana	2	2_III	0	0	0	0	2000	1	1	1
MW946461.1	05470/88	Katzelnick_2021	NCBI	1988-XX-XX	Thailand	2	2_III_related	0	0	0	0	1988	4	4	4
MW946475.1	TONGA-74	Katzelnick_2021	NCBI	1974-XX-XX	Tonga	2	2_I	0	0	0	0	1974	8	8	8
MW946478.1	POONA-742295	Katzelnick_2021	NCBI	1974-XX-XX	India	2	2_II_related	0	0	0	0	1974	2	2	2
MW946564.1	SENDAK-HD-10674	Katzelnick_2021	NCBI	1970-XX-XX	Senegal	2	2_VI	0	0	0	0	1970	2	2	2
MW946575.1	IQT2913	Katzelnick_2021	NCBI	1996-XX-XX	Peru	2	2_I	0	0	0	0	1996	2	2	2
MW881533.1	21XN02436_D2	Jiang_2021	NCBI	2021-02-02	China	2	2_II_related	0	0	0	1	2021	2	2	2
MW577837.1	191	Torres_2021	NCBI	2009-09-16	Brazil	2	2_III	0	0	0	1	2009	4	3	4
