strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
GU131956.1	DENV-1/MX/BID-V3656/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	1	1_V	0	0	0	0	2006	11	11	10
GQ868512.1	DENV-1/MX/BID-V3701/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868528.1	DENV-1/MX/BID-V3743/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
KJ189321.1	DENV-1/MX/BID-V7587/2007	Zody_2014	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868503.1	DENV-1/MX/BID-V3686/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868525.1	DENV-1/MX/BID-V3734/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868508.1	DENV-1/MX/BID-V3697/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868526.1	DENV-1/MX/BID-V3735/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868514.1	DENV-1/MX/BID-V3710/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GU131970.1	DENV-1/MX/BID-V3703/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868502.1	DENV-1/MX/BID-V3685/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	1	1_V	0	0	0	0	2007	80	80	10
GQ868534.1	DENV-1/MX/BID-V3753/2008	Henn_2009	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
KJ189331.1	DENV-1/MX/BID-V7598/2008	Zody_2014	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
GU131983.1	DENV-1/MX/BID-V3748/2008	Henn_2009	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
KJ189312.1	DENV-1/MX/BID-V7563/2008	Zody_2014	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
KJ189340.1	DENV-1/MX/BID-V7609/2008	Zody_2014	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
KJ189337.1	DENV-1/MX/BID-V7606/2008	Zody_2014	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
GQ868538.1	DENV-1/MX/BID-V3759/2008	Henn_2009	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
KJ189315.1	DENV-1/MX/BID-V7568/2008	Zody_2014	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
HQ166037.1	DENV-1/MX/BID-V3757/2008	Henn_2010	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
GQ868535.1	DENV-1/MX/BID-V3754/2008	Henn_2009	NCBI	2008-XX-XX	Mexico	1	1_V	0	0	0	0	2008	32	32	10
MG679800.1	DENV-1/China/MY21/2017/	Wen_2018	NCBI	2017-10-27	Myanmar	1	1_I	0	0	0	1	2017	31	4	10
MG679801.1	DENV-1/China/MY22/2017/	Wen_2018	NCBI	2017-10-27	Myanmar	1	1_I	0	0	0	1	2017	31	4	10
MW793707.1	YCH_80_17consensus	Soe_2021	NCBI	2017-06-XX	Myanmar	1	1_I	0	0	0	0	2017	31	27	10
MW793708.1	YCH_197_17_consensus	Soe_2021	NCBI	2017-07-XX	Myanmar	1	1_I	0	0	0	0	2017	31	27	10
MW793694.1	YCH_D1_8_18consensus	Soe_2021	NCBI	2018-07-XX	Myanmar	1	1_I	0	0	0	0	2018	47	47	10
MW793699.1	YCH_D1_16_18consensus	Soe_2021	NCBI	2018-12-XX	Myanmar	1	1_I	0	0	0	0	2018	47	47	10
MW793682.1	YCH_D1_10_18_consensus	Soe_2021	NCBI	2018-09-XX	Myanmar	1	1_I	0	0	0	0	2018	47	47	10
MW793685.1	YGH_22_18_consensus	Soe_2021	NCBI	2018-05-XX	Myanmar	1	1_I	0	0	0	0	2018	47	47	10
ON881145.1	19XN28258_D1_MMR	Su_2022	NCBI	2019-11-16	Myanmar	1	1_I	0	0	0	1	2019	26	4	10
ON908214.1	19XN28258_D1	Su_2022	NCBI	2019-11-16	Myanmar	1	1_I	0	0	0	1	2019	26	4	10
MW793706.1	YCH_D1_23_19consensus	Soe_2021	NCBI	2019-04-XX	Myanmar	1	1_I	0	0	0	0	2019	26	22	10
MW793691.1	YCH_D1_28_19consensus	Soe_2021	NCBI	2019-09-XX	Myanmar	1	1_I	0	0	0	0	2019	26	22	10
MW793688.1	YCH_D1-21_19consensus	Soe_2021	NCBI	2019-01-XX	Myanmar	1	1_I	0	0	0	0	2019	26	22	10
MW315173.1	New_Caledonia-2014-114139408-6422	Inizan_2021	NCBI	2014-05-17	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW315174.1	New_Caledonia-2014-114167395-6809	Inizan_2021	NCBI	2014-06-14	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265702.1	NC-2014-02-21/052316	O'Connor_2021	NCBI	2014-02-21	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265701.1	NC-2014-02-17/048357	O'Connor_2021	NCBI	2014-02-17	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265707.1	NC-2014-07-07/188300	O'Connor_2021	NCBI	2014-07-07	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265703.1	NC-2014-04-01/091273	O'Connor_2021	NCBI	2014-04-01	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265704.1	NC-2014-05-14/134281	O'Connor_2021	NCBI	2014-05-14	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265700.1	NC-2014-02-04/035331	O'Connor_2021	NCBI	2014-02-04	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW364630.1	NewCaledonia-2014-114035331-455-C6/36	Inizan_2020	NCBI	2014-02-04	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265706.1	NC-2014-05-20/140400	O'Connor_2021	NCBI	2014-05-20	New-Caledonia	1	1_I	0	0	0	1	2014	13	13	10
MW265713.1	NC-2017-02-17/0480017	O'Connor_2021	NCBI	2017-02-17	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315194.1	New_Caledonia-2017-AVS-NC-094	Inizan_2021	NCBI	2017-05-18	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315190.1	New_Caledonia-2017-AVS-NC-082	Inizan_2021	NCBI	2017-03-29	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315192.1	New_Caledonia-2017-AVS-NC-086	Inizan_2021	NCBI	2017-02-17	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315191.1	New_Caledonia-2017-AVS-NC-084	Inizan_2021	NCBI	2017-03-24	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315187.1	New_Caledonia-2017-AVS-NC-073	Inizan_2021	NCBI	2017-03-17	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315184.1	New_Caledonia-2017-AVS-NC-065	Inizan_2021	NCBI	2017-04-12	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315189.1	New_Caledonia-2017-AVS-NC-079	Inizan_2021	NCBI	2017-03-07	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
MW315195.1	New_Caledonia-2017-AVS-NC-100.1	Inizan_2021	NCBI	2017-06-05	New-Caledonia	1	1_I	0	0	0	1	2017	19	19	10
EU482616.1	DENV-1/NI/BID-V1070/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	1	1_V	0	0	0	0	2005	77	77	10
FJ024483.1	DENV-1/NI/BID-V602/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	1	1_V	0	0	0	0	2005	77	77	10
EU482617.1	DENV-1/NI/BID-V1071/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	1	1_V	0	0	0	0	2005	77	77	10
JN819403.1	DENV-1/NI/BID-V746/2006	Henn_2011	NCBI	2006-XX-XX	Nicaragua	1	1_V	0	0	0	0	2006	36	36	10
FJ898433.1	DENV-1/NI/BID-V1223/2007	Henn_2009	NCBI	2007-XX-XX	Nicaragua	1	1_V	0	0	0	0	2007	79	79	10
GQ199857.1	DENV-1/NI/BID-V2645/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	1	1_V	0	0	0	0	2008	28	28	10
GQ199858.1	DENV-1/NI/BID-V2646/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	1	1_V	0	0	0	0	2008	28	28	10
KF973462.1	DENV-1/NI/BID-V7675/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	1	1_V	0	0	0	0	2011	12	12	10
KF973459.1	DENV-1/NI/BID-V7659/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	1	1_V	0	0	0	0	2011	12	12	10
KF973453.1	DENV-1/NI/BID-V7640/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	1	1_V	0	0	0	0	2011	12	12	10
KF973474.1	DENV-1/NI/BID-V7692/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973454.1	DENV-1/NI/BID-V7644/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973468.1	DENV-1/NI/BID-V7682/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973456.1	DENV-1/NI/BID-V7651/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973475.1	DENV-1/NI/BID-V7696/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973464.1	DENV-1/NI/BID-V7677/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973461.1	DENV-1/NI/BID-V7673/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973465.1	DENV-1/NI/BID-V7678/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
KF973463.1	DENV-1/NI/BID-V7676/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	1	1_V	0	0	0	0	2012	23	23	10
MZ008438.1	D1/NI/1530_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	1	1_V	0	0	0	0	2013	29	29	10
MZ008441.1	D1/NI/1572_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	1	1_V	0	0	0	0	2013	29	29	10
MZ008444.1	D1/NI/1582_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	1	1_V	0	0	0	0	2013	29	29	10
MZ008445.1	D1/NI/1591_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	1	1_V	0	0	0	0	2013	29	29	10
MZ008450.1	D1/NI/1690_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	1	1_V	0	0	0	0	2013	29	29	10
US/DB326/2022	230615	FL-DPH	CDC	2022-08-20	Pakistan	1	1_III_related	0	0	0	1	2022	11	9	10
OP898557.1	NIH-PAK-08/2022	Umair_2022	NCBI	2022-04-XX	Pakistan	1	1_III_related	0	0	0	0	2022	11	2	10
ON123566.1	FPG00558/AMA-PER/2021	Espejo_2022	NCBI	2021-02-15	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123570.1	FPG00574/AMA-PER/2021	Espejo_2022	NCBI	2021-03-02	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123593.1	FPP04336/PIU-PER/2021	Espejo_2022	NCBI	2021-09-07	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123580.1	FPG00707/AMA-PER/2021	Espejo_2022	NCBI	2021-09-10	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123565.1	FPG00557/AMA-PER/2021	Espejo_2022	NCBI	2021-02-15	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123576.1	FPG00657/AMA-PER/2021	Espejo_2022	NCBI	2021-08-10	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123572.1	FPG00576/AMA-PER/2021	Espejo_2022	NCBI	2021-03-08	Peru	1	1_V	0	0	0	1	2021	68	68	10
ON123569.1	FPG00573/AMA-PER/2021	Espejo_2022	NCBI	2021-03-02	Peru	1	1_V	0	0	0	1	2021	68	68	10
MT832049.1	AB204803_D1_1_cp1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832051.1	AB204803_D1_5_cp1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832041.1	AB204803_D1_7_cp1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832050.1	AB204803_D1_1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832038.1	AB204803_D1_4	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832037.1	AB204803_D1_4_cp1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832039.1	AB204803_D1_6_cp1	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832042.1	AB204803_D1_7	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832052.1	AB204803_D1_5	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832040.1	AB204803_D1_6	Fung_2021	NCBI	2012-XX-XX	Philippines	1	1_IV	0	0	0	0	2012	12	12	10
MT832045.1	AB204803_D1_9_cp1	Fung_2021	NCBI	2013-XX-XX	Philippines	1	1_IV	0	0	0	0	2013	27	27	10
EU081259.1	D1/SG/05K4152DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
EU081245.1	D1/SG/05K3908DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
EU081238.1	D1/SG/05K3301DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
EU081230.1	D1/SG/05K2402DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
EU081275.1	D1/SG/05K4620DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
EU081252.1	D1/SG/05K3934DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	1	1_I	0	0	0	0	2005	110	108	10
GU370049.1	SGEHI/D1/1494Y08	Lo_2010	NCBI	2008-09-XX	Singapore	1	1_I	0	0	0	0	2008	18	18	10
OP410985.1	SG(EHI)D1/48084MAR10	Hapuarachchi_2022	NCBI	2010-03-XX	Singapore	1	1_I	0	0	0	0	2010	12	12	10
KX380799.1	D1/SG/CT11/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	1	1_III_related	0	0	0	0	2012	117	117	10
KM403597.1	SGEHI/D1/21152Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
KM403604.1	SGEHI/D1/15073Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
MF033206.1	13160	Koo_2018	NCBI	2013-03-XX	Singapore	1	1_I	0	0	0	0	2013	131	131	10
KM403588.1	SGEHI/D1/15822Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
KJ806947.2	SG/EHI/D1/35503Y13	Ng_2015	NCBI	2013-XX-XX	Singapore	1	1_I	0	0	0	0	2013	131	131	10
KM403633.1	SGEHI/D1/09125Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
KM403592.1	SGEHI/D1/10152Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
KM403619.1	SGEHI/D1/23018Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
KM403622.1	SGEHI/D1/41379Y13	Hapuarachchi_2016	NCBI	2013-XX-XX	Singapore	1	1_III_related	0	0	0	0	2013	131	131	10
MF033225.1	33084	Koo_2018	NCBI	2014-08-XX	Singapore	1	1_I	0	0	0	0	2014	48	48	10
KJ806963.2	SG/EHI/D1/07211Y14	Ng_2015	NCBI	2014-XX-XX	Singapore	1	1_I	0	0	0	0	2014	48	48	10
KJ806959.2	SG/EHI/D1/07771Y14	Ng_2015	NCBI	2014-XX-XX	Singapore	1	1_I	0	0	0	0	2014	48	48	10
KJ806961.2	SG/EHI/D1/01963Y14	Ng_2015	NCBI	2014-XX-XX	Singapore	1	1_I	0	0	0	0	2014	48	48	10
MF033227.1	3329	Koo_2018	NCBI	2015-01-XX	Singapore	1	1_III_related	0	0	0	0	2015	36	36	10
MF033238.1	29793	Koo_2018	NCBI	2015-07-XX	Singapore	1	1_III_related	0	0	0	0	2015	36	36	10
MF033234.1	5044	Koo_2018	NCBI	2015-02-XX	Singapore	1	1_III_related	0	0	0	0	2015	36	36	10
MF033233.1	11777	Koo_2018	NCBI	2015-03-XX	Singapore	1	1_I	0	0	0	0	2015	36	36	10
MF033249.1	8826	Koo_2018	NCBI	2016-02-XX	Singapore	1	1_I	0	0	0	0	2016	47	45	10
MF033244.1	5486	Koo_2018	NCBI	2016-02-XX	Singapore	1	1_I	0	0	0	0	2016	47	45	10
MF033243.1	3720	Koo_2018	NCBI	2016-01-XX	Singapore	1	1_III_related	0	0	0	0	2016	47	45	10
MF033255.1	31808	Koo_2018	NCBI	2016-08-XX	Singapore	1	1_III_related	0	0	0	0	2016	47	45	10
MF033256.1	31460	Koo_2018	NCBI	2016-08-XX	Singapore	1	1_III_related	0	0	0	0	2016	47	45	10
MF033261.1	51870	Koo_2018	NCBI	2016-12-XX	Singapore	1	1_III_related	0	0	0	0	2016	47	45	10
MF033252.1	15628	Koo_2018	NCBI	2016-04-XX	Singapore	1	1_III_related	0	0	0	0	2016	47	45	10
OP410988.1	SG(EHI)D1/19261Y19	Hapuarachchi_2022	NCBI	2019-05-XX	Singapore	1	1_I	0	0	0	0	2019	16	16	10
KT445957.1	Galle_D1-2350	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2012	32	32	10
KJ726663.1	SL_2012_GS0289	Ocwieja_2014	NCBI	2012-02-XX	Sri-Lanka	1	1_I	0	0	0	0	2012	32	32	10
KT445960.1	Galle_D1-2493	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2012	32	32	10
KT445959.1	Galle_D1-2436	Sessions_2016	NCBI	2012-XX-XX	Sri-Lanka	1	1_I	0	0	0	0	2012	32	32	10
MT006182.1	S075	Rodrigo_2020	NCBI	2018-03-30	Sri-Lanka	1	1_III_related	0	0	0	1	2018	34	34	10
MW945867.1	01385/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	1	1_I	0	0	0	0	1994	138	138	10
MW946167.1	01447/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	1	1_I	0	0	0	0	1994	138	138	10
MW946123.1	00740/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	1	1_I	0	0	0	0	1994	138	138	10
MW946195.1	00263/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	1	1_I	0	0	0	0	1994	138	138	10
MW945972.1	00288/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	1	1_I	0	0	0	0	1995	128	128	10
MW945841.1	00590/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	1	1_I	0	0	0	0	1995	128	128	10
KY586369.1	Ser1_Thailand_BangkokSeq_49	Salje_2017	NCBI	1995-XX-XX	Thailand	1	1_I	0	0	0	0	1995	128	128	10
MW945830.1	01055/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	1	1_I	0	0	0	0	1996	84	84	10
MW945892.1	02208/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	1	1_I	0	0	0	0	1996	84	84	10
MW945832.1	00927/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	1	1_I	0	0	0	0	1997	78	78	10
MW946225.1	01057/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	1	1_I	0	0	0	0	1997	78	78	10
MW945835.1	07794/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	1	1_I	0	0	0	0	1997	78	78	10
MW945870.1	03450/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	1	1_I	0	0	0	0	1999	101	101	10
MW946121.1	00594/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	1	1_I	0	0	0	0	1999	101	101	10
KY586378.1	Ser1_Thailand_BangkokSeq_57	Salje_2017	NCBI	2000-XX-XX	Thailand	1	1_I	0	0	0	0	2000	142	142	10
KY586541.1	Ser1_Thailand_nonBKKSeq_42	Salje_2017	NCBI	2001-XX-XX	Thailand	1	1_I	0	0	0	0	2001	239	239	10
KY586478.1	Ser1_Thailand_BangkokSeq_141	Salje_2017	NCBI	2001-XX-XX	Thailand	1	1_I	0	0	0	0	2001	239	239	10
MW946227.1	01893/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	1	1_I	0	0	0	0	2002	140	140	10
ON038479.1	01801_03	Klungthong_2022	NCBI	2003-09-28	Thailand	1	1_I	0	0	0	1	2003	126	4	10
ON038478.1	01023_03	Klungthong_2022	NCBI	2003-05-24	Thailand	1	1_I	0	0	0	1	2003	126	4	10
ON038480.1	00440_04	Klungthong_2022	NCBI	2004-06-13	Thailand	1	1_I	0	0	0	1	2004	124	7	10
ON038481.1	01398_04	Klungthong_2022	NCBI	2004-11-03	Thailand	1	1_I	0	0	0	1	2004	124	7	10
ON038482.1	00148_05	Klungthong_2022	NCBI	2005-01-30	Thailand	1	1_I	0	0	0	1	2005	98	3	10
MW362477.1	P5.3_Thailand_2005	Wongsurawat_2021	NCBI	2005-11-XX	Thailand	1	1_I	0	0	0	0	2005	98	95	10
MW945980.1	01616/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	1	1_I	0	0	0	0	2005	98	95	10
KY586331.1	Ser1_Thailand_nonBKKSeq_5	Salje_2017	NCBI	2005-XX-XX	Thailand	1	1_I	0	0	0	0	2005	98	95	10
KY586324.1	Ser1_Thailand_BangkokSeq_18	Salje_2017	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
KY586471.1	Ser1_Thailand_BangkokSeq_135	Salje_2017	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
KY586502.1	Ser1_Thailand_BangkokSeq_161	Salje_2017	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
MW946155.1	02789/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
MW946113.1	02681/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
MW945903.1	02554/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	1	1_I	0	0	0	0	2006	400	399	10
HM469968.1	SV2951/07	Lambrechts_2011	NCBI	2007-07-24	Thailand	1	1_I	0	0	0	1	2007	59	3	10
HM469966.1	01096/07	Lambrechts_2011	NCBI	2007-07-27	Thailand	1	1_I	0	0	0	1	2007	59	3	10
HM469967.1	30597/07	Lambrechts_2011	NCBI	2007-08-19	Thailand	1	1_I	0	0	0	1	2007	59	3	10
KY586316.1	Ser1_Thailand_nonBKKSeq_1	Salje_2017	NCBI	2008-XX-XX	Thailand	1	1_I	0	0	0	0	2008	29	29	10
KY586494.1	Ser1_Thailand_nonBKKSeq_36	Salje_2017	NCBI	2008-XX-XX	Thailand	1	1_I	0	0	0	0	2008	29	29	10
ON038484.1	01498_09	Klungthong_2022	NCBI	2009-12-14	Thailand	1	1_I	0	0	0	1	2009	31	8	10
MN448597.1	KDC0010A2_11/10/2009	Berry_2020	NCBI	2009-11-11	Thailand	1	1_I	0	0	0	1	2009	31	8	10
ON038483.1	00376_09	Klungthong_2022	NCBI	2009-05-13	Thailand	1	1_I	0	0	0	1	2009	31	8	10
MN448631.1	KDH0002A_11/10/2009	Berry_2020	NCBI	2009-11-09	Thailand	1	1_I	0	0	0	1	2009	31	8	10
KU509256.1	DENV1-384	Shihada_2017	NCBI	2009-XX-XX	Thailand	1	1_I	0	0	0	0	2009	31	23	10
MN448638.1	KDH0073A_09/23/2010	Berry_2020	NCBI	2010-09-23	Thailand	1	1_I	0	0	0	1	2010	154	85	10
MN448642.1	KDH0087A_12/08/2010	Berry_2020	NCBI	2010-12-07	Thailand	1	1_I	0	0	0	1	2010	154	85	10
MN448636.1	KDH0044A_08/10/2010	Berry_2020	NCBI	2010-08-10	Thailand	1	1_I	0	0	0	1	2010	154	85	10
MN448651.1	KDH0135A_06/16/2011	Berry_2020	NCBI	2011-06-15	Thailand	1	1_I	0	0	0	1	2011	250	176	10
MN448616.1	KDC0640A2_06/30/2011	Berry_2020	NCBI	2011-07-01	Thailand	1	1_I	0	0	0	1	2011	250	176	10
MN448606.1	KDC0574A_06/02/2011	Berry_2020	NCBI	2011-06-03	Thailand	1	1_I	0	0	0	1	2011	250	176	10
MN448661.1	KDH0154A_07/19/2011	Berry_2020	NCBI	2011-07-19	Thailand	1	1_I	0	0	0	1	2011	250	176	10
MN448620.1	KDC0734A_08/02/2011	Berry_2020	NCBI	2011-08-02	Thailand	1	1_I	0	0	0	1	2011	250	176	10
MN448693.1	KDH0306A_10/03/2012	Berry_2020	NCBI	2012-10-02	Thailand	1	1_I	0	0	0	1	2012	201	145	10
MN448681.1	KDH0218A_05/02/2012	Berry_2020	NCBI	2012-05-01	Thailand	1	1_I	0	0	0	1	2012	201	145	10
MN448624.1	KDC1148A_10/10/2012	Berry_2020	NCBI	2012-10-10	Thailand	1	1_I	0	0	0	1	2012	201	145	10
ON038491.1	00487_13	Klungthong_2022	NCBI	2013-04-14	Thailand	1	1_I	0	0	0	1	2013	48	1	10
MW945860.1	01152/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	1	1_I	0	0	0	0	2013	48	47	10
MW945998.1	00090/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	1	1_I	0	0	0	0	2013	48	47	10
MW946208.1	00270/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	1	1_I	0	0	0	0	2013	48	47	10
MW945943.1	00725/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	1	1_I	0	0	0	0	2014	41	39	10
MZ619039.1	DV1I-TM19-40-NGS	Poltep_2021	NCBI	2019-11-29	Thailand	1	1_I	0	0	0	1	2019	16	11	10
